"Hole_Id","Project_Id","Easting","Northing","Elevation","Td","CAMPANA","Drill_Type","Start_Date","End_Date","HL_MOD2025","Collar_Type","Start_Year"
"AQDEX-24001","QE",327734.34200000,8108680.68800000,3549.53800000,793.95000000,"EXPLO2024","DDH",8/6/2024 00:00:00,2/8/2024 00:00:00,1,"DDH",2024
"AQDEX-24001-1","QE",327734.34200000,8108680.68800000,3549.53800000,1685.35000000,"EXPLO2024","DDH",4/8/2024 00:00:00,2/11/2024 00:00:00,1,"DDH",2024
"AQDEX-24002","QE",327095.63400000,8109360.56000000,3800.29700000,979.05000000,"EXPLO2024","DDH",21/6/2024 00:00:00,10/9/2024 00:00:00,1,"DDH",2024
"AQDEX-24002-1","QE",327095.63400000,8109360.56000000,3800.29700000,1309.90000000,"EXPLO2024","DDH",21/6/2024 00:00:00,3/11/2024 00:00:00,1,"DDH",2024
"AQDGM17001","QE",327386.07300000,8109076.41500000,3743.41400000,604.60000000,"GEOMET","DDH",22/5/2017 00:00:00,13/6/2017 00:00:00,1,"DDH",2017
"AQDGM17002","QE",327205.74800000,8108987.44700000,3712.29900000,504.80000000,"GEOMET","DDH",27/5/2017 00:00:00,22/6/2017 00:00:00,1,"DDH",2017
"AQDGM17003","QE",326539.75000000,8108974.57500000,3638.39100000,354.80000000,"GEOMET","DDH",18/5/2017 00:00:00,9/6/2017 00:00:00,1,"DDH",2017
"AQDGM17004","QE",326744.57700000,8109266.51300000,3762.95700000,502.80000000,"GEOMET","DDH",11/9/2017 00:00:00,11/10/2017 00:00:00,1,"DDH",2017
"AQDGM17005","QE",327112.97700000,8109214.29500000,3773.13300000,1160.50000000,"GEOMET","DDH",31/5/2017 00:00:00,23/7/2017 00:00:00,1,"DDH",2017
"AQDGM17006","QE",326847.17300000,8109108.88500000,3693.12600000,328.90000000,"GEOMET","DDH",26/6/2017 00:00:00,5/7/2017 00:00:00,1,"DDH",2017
"AQDGM17007","QE",327030.12200000,8108951.62000000,3673.65600000,500.15000000,"GEOMET","DDH",20/9/2017 00:00:00,4/10/2017 00:00:00,1,"DDH",2017
"AQDGM17008","QE",327116.17500000,8108837.54200000,3670.03000000,703.40000000,"GEOMET","DDH",11/7/2017 00:00:00,5/8/2017 00:00:00,1,"DDH",2017
"AQDGM17009","QE",327279.84000000,8108770.10100000,3624.43000000,700.40000000,"GEOMET","DDH",5/7/2017 00:00:00,2/8/2017 00:00:00,1,"DDH",2017
"AQDGM17010","QE",326763.08500000,8108645.68400000,3537.72600000,521.95000000,"GEOMET","DDH",27/7/2017 00:00:00,5/8/2017 00:00:00,1,"DDH",2017
"AQDGM17011","QE",327194.17300000,8108760.24400000,3620.11600000,385.60000000,"GEOMET","DDH",3/8/2017 00:00:00,16/8/2017 00:00:00,1,"DDH",2017
"AQDGM17012","QE",327298.44200000,8107889.58400000,3758.08800000,365.70000000,"GEOMET","DDH",28/7/2017 00:00:00,5/8/2017 00:00:00,1,"DDH",2017
"AQDGM17013","QE",328235.48000000,8108020.69400000,3738.59300000,410.00000000,"GEOMET","DDH",9/8/2017 00:00:00,23/8/2017 00:00:00,1,"DDH",2017
"AQDGM17014","QE",327771.64000000,8107895.39200000,3731.65400000,450.50000000,"GEOMET","DDH",8/8/2017 00:00:00,20/8/2017 00:00:00,1,"DDH",2017
"AQDGM17015","QE",327602.90200000,8107536.41400000,3798.67700000,448.70000000,"GEOMET","DDH",5/8/2017 00:00:00,15/8/2017 00:00:00,1,"DDH",2017
"AQDGM17016","QE",327124.47700000,8108195.17200000,3658.07900000,400.30000000,"GEOMET","DDH",15/8/2017 00:00:00,23/8/2017 00:00:00,1,"DDH",2017
"AQDGM17017","QE",327484.17800000,8108379.60200000,3563.32300000,401.00000000,"GEOMET","DDH",28/8/2017 00:00:00,10/9/2017 00:00:00,1,"DDH",2017
"AQDGM17018","QE",327740.36500000,8108096.19600000,3676.28700000,450.10000000,"GEOMET","DDH",22/8/2017 00:00:00,31/8/2017 00:00:00,1,"DDH",2017
"AQDGM17019","QE",327994.77100000,8108023.84400000,3725.36000000,424.00000000,"GEOMET","DDH",24/8/2017 00:00:00,4/9/2017 00:00:00,1,"DDH",2017
"AQDGM17020","QE",327768.15700000,8107992.89800000,3697.26700000,679.40000000,"GEOMET","DDH",24/8/2017 00:00:00,9/9/2017 00:00:00,1,"DDH",2017
"AQDGM17021","QE",327620.18700000,8108310.37100000,3585.10800000,550.55000000,"GEOMET","DDH",28/8/2017 00:00:00,12/9/2017 00:00:00,1,"DDH",2017
"AQDGM17022","QE",327701.58700000,8108234.52500000,3617.88900000,402.05000000,"GEOMET","DDH",22/10/2017 00:00:00,31/10/2017 00:00:00,1,"DDH",2017
"AQDGM17023","QE",327557.83600000,8108632.94100000,3534.86000000,163.95000000,"GEOMET","DDH",5/9/2017 00:00:00,12/9/2017 00:00:00,1,"DDH",2017
"AQDGM17024","QE",327984.17400000,8107940.81400000,3736.00800000,550.30000000,"GEOMET","DDH",15/9/2017 00:00:00,2/10/2017 00:00:00,1,"DDH",2017
"AQDGM17025","QE",328073.18000000,8108304.10800000,3578.47300000,1100.45000000,"GEOMET","DDH",9/9/2017 00:00:00,24/10/2017 00:00:00,1,"DDH",2017
"AQDGM17026","QE",326758.93600000,8108645.23800000,3537.40700000,665.45000000,"GEOMET","DDH",24/10/2017 00:00:00,12/11/2017 00:00:00,1,"DDH",2017
"AQDGM17027","QE",327286.55900000,8108481.36200000,3508.71600000,630.85000000,"GEOMET","DDH",6/11/2017 00:00:00,23/11/2017 00:00:00,1,"DDH",2017
"AQDGT19001","QE",326333.04000000,8109326.50000000,3819.02000000,350.00000000,"GEOTEC2019","DDH",17/10/2019 00:00:00,18/11/2019 00:00:00,1,"DDH",2019
"AQDGT19002","QE",326909.30000000,8109537.04000000,3833.61000000,350.10000000,"GEOTEC2019","DDH",28/10/2019 00:00:00,30/11/2019 00:00:00,1,"DDH",2019
"AQDGT19003","QE",327185.76000000,8109133.11000000,3750.08000000,245.40000000,"GEOTEC2019","DDH",13/11/2019 00:00:00,29/11/2019 00:00:00,1,"DDH",2019
"AQDGT19004","QE",327328.70000000,8109189.59000000,3792.20000000,301.30000000,"GEOTEC2019","DDH",20/11/2019 00:00:00,5/12/2019 00:00:00,1,"DDH",2019
"AQDGT19005","QE",326827.38000000,8108677.44000000,3569.18000000,350.00000000,"GEOTEC2019","DDH",1/12/2019 00:00:00,17/12/2019 00:00:00,1,"DDH",2019
"AQDGT19006","QE",326933.08000000,8109397.81000000,3855.22000000,344.30000000,"GEOTEC2019","DDH",2/12/2019 00:00:00,21/12/2019 00:00:00,1,"DDH",2019
"AQDGT19007","QE",327737.33000000,8108965.27000000,3727.87000000,510.20000000,"GEOTEC2019","DDH",8/12/2019 00:00:00,9/1/2020 00:00:00,1,"DDH",2019
"AQDGT19008","QE",327472.67000000,8107638.17000000,3808.61000000,252.70000000,"GEOTEC2019","DDH",19/12/2019 00:00:00,6/1/2020 00:00:00,1,"DDH",2019
"AQDGT19009","QE",327335.44600000,8109192.69300000,3792.42900000,110.20000000,"GEOTEC2019","DDH",30/12/2019 00:00:00,5/1/2020 00:00:00,1,"DDH",2019
"AQDGT19010","QE",327506.47000000,8108105.83000000,3644.72000000,180.15000000,"GEOTEC2019","DDH",8/1/2020 00:00:00,16/1/2020 00:00:00,1,"DDH",2020
"AQDGT19011","QE",327411.80000000,8108493.65000000,3520.06000000,160.00000000,"GEOTEC2019","DDH",8/1/2020 00:00:00,23/1/2020 00:00:00,1,"DDH",2020
"AQDGT19012","QE",327088.85000000,8108034.91000000,3722.72000000,440.45000000,"GEOTEC2019","DDH",12/1/2020 00:00:00,5/2/2020 00:00:00,1,"DDH",2020
"AQDGT19013","QE",328097.22000000,8107798.04000000,3791.07000000,210.75000000,"GEOTEC2019","DDH",19/1/2020 00:00:00,4/2/2020 00:00:00,1,"DDH",2020
"AQDGT19014","QE",327417.60000000,8108389.64000000,3555.60000000,300.00000000,"GEOTEC2019","DDH",27/1/2020 00:00:00,16/2/2020 00:00:00,1,"DDH",2020
"AQDGT19015","QE",326933.14000000,8108207.37000000,3647.17000000,340.35000000,"GEOTEC2019","DDH",7/2/2020 00:00:00,19/2/2020 00:00:00,1,"DDH",2020
"AQDGT21001","QE",327713.74700000,8108636.57100000,3535.29500000,305.25000000,"GEOTECNIA2021","DDH",11/9/2021 00:00:00,8/10/2021 00:00:00,1,"DDH",2021
"AQDGT21002A","QE",327195.53900000,8109508.37500000,3889.61900000,213.10000000,"GEOTECNIA2021","DDH",15/12/2021 00:00:00,11/1/2022 00:00:00,1,"DDH",2021
"AQDGT21002B","QE",327193.24400000,8109508.47400000,3889.94500000,212.40000000,"GEOTECNIA2021","DDH",2/1/2022 00:00:00,11/1/2022 00:00:00,1,"DDH",2022
"AQDGT21002C","QE",327190.96900000,8109509.55500000,3889.47800000,420.30000000,"GEOTECNIA2021","DDH",17/1/2022 00:00:00,9/2/2022 00:00:00,1,"DDH",2022
"AQDGT21003","QE",327243.06500000,8109999.61600000,3957.98600000,130.40000000,"GEOTECNIA2021","DDH",17/1/2022 00:00:00,27/2/2022 00:00:00,1,"DDH",2022
"AQDGT21004","QE",326784.64800000,8110075.47900000,3973.24800000,157.10000000,"GEOTECNIA2021","DDH",22/2/2022 00:00:00,12/3/2022 00:00:00,1,"DDH",2022
"AQDGT21004A","QE",326784.12100000,8110073.03800000,3973.35600000,100.20000000,"GEOTECNIA2021","DDH",1/3/2022 00:00:00,19/3/2022 00:00:00,1,"DDH",2022
"AQDGT21005","QE",327924.03900000,8109559.34500000,3975.42600000,371.50000000,"GEOTECNIA2021","DDH",6/4/2022 00:00:00,27/4/2022 00:00:00,1,"DDH",2022
"AQDGT21006","QE",326533.54000000,8108523.42000000,3476.46400000,650.00000000,"GEOTECNIA2021","DDH",11/4/2021 00:00:00,26/5/2021 00:00:00,1,"DDH",2021
"AQDGT21007","QE",326393.00600000,8109688.96800000,3815.56800000,115.15000000,"GEOTECNIA2021","DDH",1/5/2022 00:00:00,18/5/2022 00:00:00,1,"DDH",2022
"AQDGT21008","QE",327815.91400000,8107679.26800000,3791.42900000,435.10000000,"GEOTECNIA2021","DDH",3/5/2022 00:00:00,26/5/2022 00:00:00,1,"DDH",2022
"AQDGT21009","QE",327272.73500000,8108942.39700000,3652.10000000,483.30000000,"GEOTECNIA2021","DDH",22/6/2022 00:00:00,4/7/2022 00:00:00,1,"DDH",2022
"AQDGT21010","QE",327542.32300000,8107536.35000000,3805.68300000,450.20000000,"GEOTECNIA2021","DDH",13/6/2022 00:00:00,25/6/2022 00:00:00,1,"DDH",2022
"AQDGT21011","QE",326496.17800000,8108901.99100000,3584.83500000,186.25000000,"GEOTECNIA2021","DDH",9/6/2022 00:00:00,21/6/2022 00:00:00,1,"DDH",2022
"AQDGT21012","QE",327272.80000000,8108942.94100000,3652.19200000,450.05000000,"GEOTECNIA2021","DDH",22/6/2022 00:00:00,4/7/2022 00:00:00,1,"DDH",2022
"AQDGT21013","QE",326826.62200000,8109467.14100000,3811.22800000,400.15000000,"GEOTECNIA2021","DDH",27/6/2022 00:00:00,12/7/2022 00:00:00,1,"DDH",2022
"AQDGT21014","QE",325857.54700000,8109489.66800000,3719.42100000,600.10000000,"GEOTECNIA2021","DDH",19/7/2022 00:00:00,3/8/2022 00:00:00,1,"DDH",2022
"AQDGT21015","QE",327629.89000000,8109841.73000000,4012.15000000,450.00000000,"GEOTECNIA2021","DDH",18/8/2022 00:00:00,2/9/2022 00:00:00,1,"DDH",2022
"AQDGT21016","QE",326947.76200000,8109930.84300000,3960.84400000,506.05000000,"GEOTECNIA2021","DDH",23/8/2022 00:00:00,5/9/2022 00:00:00,1,"DDH",2022
"AQDGT21017","QE",326747.89200000,8109675.37700000,3870.17600000,447.10000000,"GEOTECNIA2021","DDH",12/9/2022 00:00:00,1/10/2022 00:00:00,1,"DDH",2022
"AQDGT21018","QE",327007.34400000,8107583.10900000,3626.61100000,350.10000000,"GEOTECNIA2021","DDH",27/9/2022 00:00:00,4/10/2022 00:00:00,1,"DDH",2022
"AQDGT21019","QE",327954.30900000,8108155.66200000,3669.45000000,350.20000000,"GEOTECNIA2021","DDH",4/10/2022 00:00:00,12/10/2022 00:00:00,1,"DDH",2022
"AQDGT21020","QE",326486.94300000,8108904.79400000,3585.15200000,400.00000000,"GEOTECNIA2021","DDH",7/10/2022 00:00:00,17/10/2022 00:00:00,1,"DDH",2022
"AQDGT21021","QE",326536.40700000,8108582.19400000,3486.70300000,123.25000000,"GEOTECNIA2021","DDH",17/10/2022 00:00:00,21/10/2022 00:00:00,1,"DDH",2022
"AQDGT21021A","QE",326536.40700000,8108582.19400000,3486.70300000,400.15000000,"GEOTECNIA2021","DDH",31/10/2022 00:00:00,11/11/2022 00:00:00,1,"DDH",2022
"AQDGT21022","QE",326437.03700000,8109461.87500000,3750.60100000,400.25000000,"GEOTECNIA2021","DDH",23/10/2022 00:00:00,1/11/2022 00:00:00,1,"DDH",2022
"AQDGT21023","QE",327673.29600000,8109601.46700000,3977.37100000,400.00000000,"GEOTECNIA2021","DDH",8/11/2022 00:00:00,13/11/2022 00:00:00,1,"DDH",2022
"AQDGT21024","QE",326739.07200000,8109273.58100000,3752.78600000,170.20000000,"GEOTECNIA2021","DDH",9/11/2022 00:00:00,13/11/2022 00:00:00,1,"DDH",2022
"AQDGT21025","QE",326739.15600000,8109272.59200000,3752.82400000,280.50000000,"GEOTECNIA2021","DDH",18/11/2022 00:00:00,26/11/2022 00:00:00,1,"DDH",2022
"AQDGT21026","QE",327286.76000000,8108484.77700000,3509.04800000,400.00000000,"GEOTECNIA2021","DDH",28/10/2022 00:00:00,4/11/2022 00:00:00,1,"DDH",2022
"AQDGT21027","QE",327606.04100000,8108648.90800000,3539.84200000,145.75000000,"GEOTECNIA2021","DDH",7/12/2022 00:00:00,11/12/2022 00:00:00,1,"DDH",2022
"AQDGT21028","QE",327437.62800000,8109931.56500000,3952.38400000,241.90000000,"GEOTECNIA2021","DDH",9/12/2022 00:00:00,13/12/2022 00:00:00,1,"DDH",2022
"AQDGT21029","QE",327383.19000000,8108710.64000000,3525.77300000,200.00000000,"GEOTECNIA2021","DDH",18/12/2022 00:00:00,21/12/2022 00:00:00,1,"DDH",2022
"AQDGT21030","QE",327114.06200000,8108480.98700000,3502.39100000,120.10000000,"GEOTECNIA2021","DDH",4/1/2023 00:00:00,10/1/2023 00:00:00,1,"DDH",2023
"AQDGT21031","QE",327710.23000000,8108382.24200000,3582.33000000,400.00000000,"GEOTECNIA2021","DDH",18/1/2023 00:00:00,27/1/2023 00:00:00,1,"DDH",2023
"AQDGT21032","QE",327180.92700000,8108694.08300000,3509.83600000,400.20000000,"GEOTECNIA2021","DDH",31/1/2023 00:00:00,10/2/2023 00:00:00,1,"DDH",2023
"AQDGT21033","QE",326831.91100000,8108719.58000000,3495.42600000,160.15000000,"GEOTECNIA2021","DDH",14/2/2023 00:00:00,19/2/2023 00:00:00,1,"DDH",2023
"AQDGT21034","QE",326551.59800000,8108744.26000000,3494.91200000,400.20000000,"GEOTECNIA2021","DDH",26/2/2023 00:00:00,6/3/2023 00:00:00,1,"DDH",2023
"AQDGT-24001","QE",328161.47300000,8107911.91200000,3780.26700000,226.10000000,"GEOTECNIA2024","DDH",5/1/2024 00:00:00,27/1/2024 00:00:00,1,"DDH",2024
"AQDGT-24002","QE",327989.16400000,8107581.48100000,3814.96100000,336.30000000,"GEOTECNIA2024","DDH",10/1/2024 00:00:00,3/2/2024 00:00:00,1,"DDH",2024
"AQDGT-24003","QE",328119.91400000,8107719.82200000,3780.48700000,250.00000000,"GEOTECNIA2024","DDH",24/1/2024 00:00:00,7/2/2024 00:00:00,1,"DDH",2024
"AQDGT-24004","QE",328027.25400000,8108036.42100000,3728.25100000,370.00000000,"GEOTECNIA2024","DDH",4/2/2024 00:00:00,3/3/2024 00:00:00,1,"DDH",2024
"AQDGT-24005","QE",327535.84600000,8109300.95000000,3824.43100000,551.70000000,"GEOTECNIA2024","DDH",24/2/2024 00:00:00,4/4/2024 00:00:00,1,"DDH",2024
"AQDGT-24006","QE",327741.67100000,8108086.68300000,3676.40800000,500.00000000,"GEOTECNIA2024","DDH",4/3/2024 00:00:00,3/4/2024 00:00:00,1,"DDH",2024
"AQDGT-24007","QE",327334.94500000,8108313.64000000,3540.21300000,458.25000000,"GEOTECNIA2024","DDH",4/4/2024 00:00:00,25/4/2024 00:00:00,1,"DDH",2024
"AQDGT-24008","QE",327155.90000000,8109351.87200000,3796.20700000,579.20000000,"GEOTECNIA2024","DDH",5/4/2024 00:00:00,5/5/2024 00:00:00,1,"DDH",2024
"AQDGT-24009","QE",326778.36100000,8108982.77200000,3609.14800000,170.00000000,"GEOTECNIA2024","DDH",10/4/2024 00:00:00,15/4/2024 00:00:00,1,"DDH",2024
"AQDGT-24010","QE",327337.59400000,8109279.76800000,3795.96300000,250.10000000,"GEOTECNIA2024","DDH",6/5/2024 00:00:00,18/5/2024 00:00:00,1,"DDH",2024
"AQDGT-24011","QE",327336.93200000,8109279.39900000,3795.46800000,397.65000000,"GEOTECNIA2024","DDH",19/5/2024 00:00:00,13/7/2024 00:00:00,1,"DDH",2024
"AQDGT-24012","QE",328150.94000000,8108046.56500000,3719.30700000,145.20000000,"GEOTECNIA2024","DDH",1/6/2024 00:00:00,4/6/2024 00:00:00,1,"DDH",2024
"AQDGT-24013","QE",326832.72200000,8109656.93300000,3862.11900000,500.00000000,"GEOTECNIA2024","DDH",8/6/2024 00:00:00,4/7/2024 00:00:00,1,"DDH",2024
"AQDGT-24014","QE",327053.31500000,8109389.97100000,3805.10600000,430.00000000,"GEOTECNIA2024","DDH",8/7/2024 00:00:00,31/7/2024 00:00:00,1,"DDH",2024
"AQDGT-24015","QE",327158.85400000,8109153.48500000,3690.38100000,320.00000000,"GEOTECNIA2024","DDH",1/8/2024 00:00:00,16/8/2024 00:00:00,1,"DDH",2024
"AQDGT-24016","QE",327335.79400000,8108981.37100000,3629.90700000,261.20000000,"GEOTECNIA2024","DDH",17/8/2024 00:00:00,27/8/2024 00:00:00,1,"DDH",2024
"AQDGT-24017","QE",327182.88900000,8109047.73400000,3630.76400000,201.00000000,"GEOTECNIA2024","DDH",28/8/2024 00:00:00,6/9/2024 00:00:00,1,"DDH",2024
"AQDGT-24020","QE",327549.28700000,8109260.76500000,3824.32100000,330.00000000,"GEOTECNIA2024","DDH",15/10/2024 00:00:00,30/11/2024 00:00:00,1,"DDH",2024
"AQDIN22001","QE",327542.03600000,8107540.11100000,3805.92300000,250.10000000,"INFILL2022","DDH",5/4/2022 00:00:00,11/4/2022 00:00:00,1,"DDH",2022
"AQDIN22002","QE",328287.77800000,8107714.16300000,3832.43600000,233.65000000,"INFILL2022","DDH",6/4/2022 00:00:00,13/4/2022 00:00:00,1,"DDH",2022
"AQDIN22003","QE",327921.87700000,8107675.61200000,3792.85400000,135.00000000,"INFILL2022","DDH",14/4/2022 00:00:00,16/4/2022 00:00:00,1,"DDH",2022
"AQDIN22004","QE",328045.81500000,8107789.28700000,3766.95400000,200.50000000,"INFILL2022","DDH",15/4/2022 00:00:00,20/4/2022 00:00:00,1,"DDH",2022
"AQDIN22005","QE",328329.41900000,8107852.01400000,3801.88400000,227.00000000,"INFILL2022","DDH",19/4/2022 00:00:00,25/4/2022 00:00:00,1,"DDH",2022
"AQDIN22006","QE",328254.46100000,8108141.79900000,3681.71100000,198.80000000,"INFILL2022","DDH",24/4/2022 00:00:00,30/4/2022 00:00:00,1,"DDH",2022
"AQDIN22007","QE",326513.93000000,8108794.67600000,3569.67400000,193.80000000,"INFILL2022","DDH",27/4/2022 00:00:00,1/5/2022 00:00:00,1,"DDH",2022
"AQDIN22008","QE",327279.25100000,8108729.30100000,3569.83900000,170.50000000,"INFILL2022","DDH",2/5/2022 00:00:00,6/5/2022 00:00:00,1,"DDH",2022
"AQDIN22009","QE",327272.56100000,8108937.46700000,3653.89300000,350.00000000,"INFILL2022","DDH",3/5/2022 00:00:00,14/5/2022 00:00:00,1,"DDH",2022
"AQDIN22010","QE",327149.01600000,8108400.07000000,3524.90200000,134.30000000,"INFILL2022","DDH",9/5/2022 00:00:00,11/5/2022 00:00:00,1,"DDH",2022
"AQDIN22011","QE",326510.14900000,8108804.69600000,3570.23500000,200.80000000,"INFILL2022","DDH",13/5/2022 00:00:00,17/5/2022 00:00:00,1,"DDH",2022
"AQDIN22012","QE",326481.76500000,8108900.20100000,3584.88100000,175.00000000,"INFILL2022","DDH",17/5/2022 00:00:00,20/5/2022 00:00:00,1,"DDH",2022
"AQDIN22013","QE",326509.43400000,8108794.60600000,3570.26200000,170.00000000,"INFILL2022","DDH",18/5/2022 00:00:00,23/5/2022 00:00:00,1,"DDH",2022
"AQDIN22014","QE",326478.51500000,8108903.66300000,3585.05200000,160.30000000,"INFILL2022","DDH",21/5/2022 00:00:00,24/5/2022 00:00:00,1,"DDH",2022
"AQDIN-23001","QE",326824.23000000,8108097.76500000,3581.61600000,101.30000000,"INFILL2023","DDH",15/10/2023 00:00:00,17/10/2023 00:00:00,1,"DDH",2023
"AQDIN-23002","QE",326813.19100000,8108145.57100000,3576.44400000,202.00000000,"INFILL2023","DDH",18/10/2023 00:00:00,21/10/2023 00:00:00,1,"DDH",2023
"AQDIN-23003","QE",326789.79300000,8108198.15800000,3571.28100000,176.00000000,"INFILL2023","DDH",22/10/2023 00:00:00,24/10/2023 00:00:00,1,"DDH",2023
"AQDIN-23004","QE",326831.69300000,8108197.14000000,3572.35300000,122.80000000,"INFILL2023","DDH",25/10/2023 00:00:00,26/10/2023 00:00:00,1,"DDH",2023
"AQDIN-23005","QE",326650.12800000,8109182.42800000,3703.46500000,209.35000000,"INFILL2023","DDH",27/10/2023 00:00:00,2/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23006","QE",326550.13400000,8109191.24100000,3705.27000000,151.15000000,"INFILL2023","DDH",29/10/2023 00:00:00,2/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23007","QE",326838.43900000,8109113.01400000,3694.47000000,158.00000000,"INFILL2023","DDH",4/11/2023 00:00:00,9/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23008","QE",326792.21900000,8109131.47100000,3696.98800000,208.50000000,"INFILL2023","DDH",4/11/2023 00:00:00,7/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23009","QE",326693.05500000,8109167.89900000,3702.64400000,133.40000000,"INFILL2023","DDH",8/11/2023 00:00:00,10/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23010","QE",327121.28100000,8107874.68800000,3660.76700000,140.00000000,"INFILL2023","DDH",11/11/2023 00:00:00,13/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23011","QE",327373.84900000,8108056.68200000,3632.02300000,90.00000000,"INFILL2023","DDH",12/11/2023 00:00:00,13/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23012","QE",327454.43400000,8107950.36700000,3695.64500000,130.50000000,"INFILL2023","DDH",14/11/2023 00:00:00,15/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23013","QE",327205.18400000,8107762.93100000,3719.53600000,180.00000000,"INFILL2023","DDH",14/11/2023 00:00:00,17/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23014","QE",327644.82400000,8107667.05400000,3765.00200000,71.50000000,"INFILL2023","DDH",17/11/2023 00:00:00,20/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23015","QE",327337.44700000,8107560.24900000,3707.99800000,94.90000000,"INFILL2023","DDH",16/11/2023 00:00:00,17/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23016","QE",327337.03400000,8107559.16000000,3708.23900000,131.30000000,"INFILL2023","DDH",18/11/2023 00:00:00,20/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23017","QE",327712.53700000,8107684.36200000,3765.47300000,95.00000000,"INFILL2023","DDH",18/11/2023 00:00:00,20/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23018","QE",327210.95100000,8107686.60500000,3713.26800000,121.90000000,"INFILL2023","DDH",20/11/2023 00:00:00,22/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23019","QE",327360.75800000,8107761.54700000,3730.90400000,112.00000000,"INFILL2023","DDH",21/11/2023 00:00:00,23/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23020","QE",327501.25700000,8107812.31000000,3743.88100000,104.90000000,"INFILL2023","DDH",21/11/2023 00:00:00,23/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23021","QE",327230.69200000,8107728.40100000,3718.08700000,154.90000000,"INFILL2023","DDH",21/11/2023 00:00:00,24/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23022","QE",327600.59300000,8107741.71200000,3756.71400000,130.00000000,"INFILL2023","DDH",23/11/2023 00:00:00,25/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23023","QE",327435.49600000,8107807.52600000,3738.88500000,120.00000000,"INFILL2023","DDH",23/11/2023 00:00:00,27/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23024","QE",327244.21500000,8107787.65200000,3714.93800000,160.70000000,"INFILL2023","DDH",24/11/2023 00:00:00,26/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23025","QE",327557.60000000,8107788.32700000,3749.76000000,125.00000000,"INFILL2023","DDH",26/11/2023 00:00:00,28/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23026","QE",327383.81800000,8107923.09600000,3685.98500000,130.00000000,"INFILL2023","DDH",27/11/2023 00:00:00,29/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23027","QE",327685.25900000,8107638.09600000,3765.50700000,50.00000000,"INFILL2023","DDH",28/11/2023 00:00:00,29/11/2023 00:00:00,1,"DDH",2023
"AQDIN-23028","QE",327066.77000000,8108008.36600000,3601.34200000,125.00000000,"INFILL2023","DDH",29/11/2023 00:00:00,1/12/2023 00:00:00,1,"DDH",2023
"AQDIN-23029","QE",327316.19500000,8107811.41800000,3707.85700000,150.00000000,"INFILL2023","DDH",30/11/2023 00:00:00,1/12/2023 00:00:00,1,"DDH",2023
"AQDIN-23030","QE",327791.37200000,8107639.95000000,3767.18700000,77.50000000,"INFILL2023","DDH",30/11/2023 00:00:00,1/12/2023 00:00:00,1,"DDH",2023
"AQDIN-23031","QE",327771.18100000,8107795.62600000,3764.64900000,120.90000000,"INFILL2023","DDH",2/12/2023 00:00:00,4/12/2023 00:00:00,1,"DDH",2023
